contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0027171,P005139,2026-05-18 00:18:18,phone_transcript,NHS prescription,hi I am calling because Tracking says delivered but there is no parcel here thanks,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because tracking says delivered but there is no parcel here thanks,0,0,0,0,0,0,0,0,0,0,82,15,False,False,parcel_not_received,0.8994536482930147,True,Human adviser,negative,0.9920961317466174
C0027858,P002966,2026-05-21 05:26:19,live_chat,NHS prescription,hello My medss have not arrived at all thanks email alex21@example.com my name is Pat Jones,parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,True,hello my medss have not arrived at all thanks email [email] [name],2,1,0,0,0,0,0,1,0,0,66,12,False,False,parcel_not_received,0.8417725132286549,True,Human adviser,negative,0.9748715898307436
C0010615,P003280,2026-02-22 19:47:31,live_chat,NHS prescription,hello The doctor-related status looks wrong,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hello the doctor-related status looks wrong,0,0,0,0,0,0,0,0,0,0,43,6,False,False,waiting_gp_approval,0.5669295377911449,True,Human adviser,negative,0.9842017212753792
C0012893,P004432,2026-03-06 15:02:16,phone_transcript,NHS prescription,right so There is an issue in my account!!! from Riverside Surgery,change_delivery_address,Account management,Account,Delivery address needs update,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so there is an issue in my account [gp_surgery],1,0,0,0,0,0,0,0,1,0,53,10,False,False,change_delivery_address,0.4181133456553035,True,Human adviser,negative,0.5013821074893648
C0005642,P004324,2026-01-29 08:58:35,app_review,NHS prescription,Not happy. Where can I find my Royal Mail tracking number?,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,not happy where can i find my royal mail tracking number,0,0,0,0,0,0,0,0,0,0,56,11,False,False,delivery_tracking,0.897155984053109,True,Chatbot or FAQ self-service,neutral,0.7288462819319241
C0003206,P006281,2026-01-16 18:21:43,email,NHS prescription,Please help. Please help with my issue!!!,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please help please help with my issue,0,0,0,0,0,0,0,0,0,0,37,7,False,False,unclear_or_out_of_scope,0.900648887439575,True,Human adviser,neutral,0.7637013723883737
C0016682,P006546,2026-03-25 00:27:25,social,NHS prescription,Can someone help? Can you check the pharmacy processing step? asap,medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,can someone help can you check the pharmacy processing step as soon as possible,0,0,0,0,0,0,0,0,0,0,79,14,False,False,split_order_request,0.3633427210274377,False,Human adviser,negative,0.5533237208556483
C0008081,P005995,2026-02-10 18:01:04,phone_transcript,NHS prescription,hello um The request is missing from my acct.,prescription_not_received,Prescription request,Request,Prescription request not visible,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hello um the request is missing from my account,0,0,0,0,0,0,0,0,0,0,47,9,False,False,prescription_not_received,0.9375221392020388,True,Human adviser,negative,0.9928102182818044
C0003318,P003619,2026-01-17 09:38:26,phone_transcript,NHS prescription,"right so Why is the pharmacist check taking so long? Also, The app says awaiting GP aproval for days email alex42@example.com",clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,False,right so why is the pharmacist check taking so long also the app says awaiting gp approval for days email [email],1,1,0,0,0,0,0,0,0,0,113,21,False,False,clinical_review_delay,0.6416069740317739,True,Human adviser,negative,0.9960059962892448
C0025795,P003778,2026-05-10 22:44:19,phone_transcript,NHS prescription,hi I am calling because Why have you not received my prescription yet?.,prescription_not_received,Prescription request,Request,Prescription request not visible,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hi i am calling because why have you not received my prescription yet,0,0,0,0,0,0,0,0,0,0,69,13,False,False,prescription_not_received,0.9149428969804564,True,Human adviser,negative,0.9917572934143652
C0007005,P007246,2026-02-05 09:06:35,email,NHS prescription,"Hello, I need to request my usual tablets again please",repeat_prescription_request,Prescription request,Request,Routine repeat request,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hello i need to request my usual tablets again please,0,0,0,0,0,0,0,0,0,0,53,10,False,False,repeat_prescription_request,0.93523559391118,True,Chatbot or FAQ self-service,neutral,0.568114554894433
C0028363,P006939,2026-05-23 18:34:48,phone_transcript,NHS prescription,"right so Where can I find my Royal Mail tracking number? Also, My prescription should have arrived yesterday asap",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so where can i find my royal mail tracking number also my prescription should have arrived yesterday as soon as possible,0,0,0,0,0,0,0,0,0,0,126,22,False,False,delivery_tracking,0.6902051471370398,True,Human adviser,neutral,0.5427782041392266
C0019486,P000857,2026-04-08 09:36:57,phone_transcript,NHS prescription,"please can you help, My prescription should have arrived yesterday asap",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,True,please can you help my prescription should have arrived yesterday as soon as possible,0,0,0,0,0,0,0,0,0,0,85,14,False,False,delivery_delayed,0.9174771621813266,True,Proactive message,negative,0.990645585576366
C0016498,P006786,2026-03-24 03:44:37,phone_transcript,NHS prescription,hi I am calling because I cannot log into my account please,login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because i cannot log into my account please,0,0,0,0,0,0,0,0,0,0,59,12,False,False,login_issue,0.917149145352986,True,Chatbot or FAQ self-service,negative,0.9832440894315064
C0000146,P004197,2026-01-01 18:54:05,social,NHS prescription,Please respond: Please help with my issue please,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please respond please help with my issue please,0,0,0,0,0,0,0,0,0,0,47,8,False,False,unclear_or_out_of_scope,0.8621184486022919,True,Human adviser,neutral,0.6928061026890949
C0006044,P001791,2026-01-31 14:10:27,app_review,NHS prescription,"App issue: Please send me the tracking link for my parcel Also, Royal Mail tracking has not moved and my delivery is late please",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,positive,standard,FAQ self-service,False,True,False,standard_known_intent,True,app issue please send me the tracking link for my parcel also royal mail tracking has not moved and my delivery is late please,0,0,0,0,0,0,0,0,0,0,126,24,False,False,delivery_tracking,0.8573358184802372,True,Chatbot or FAQ self-service,neutral,0.6175492597113879
C0026864,P006660,2026-05-16 10:48:56,email,NHS prescription,pls help. Where can I find my Royal Mail tracking number? please from Spring Lane Practice,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please help where can i find my royal mail tracking number [gp_surgery],1,0,0,0,0,0,0,0,1,0,71,12,False,False,delivery_tracking,0.8770096989953688,True,Chatbot or FAQ self-service,neutral,0.5283447470422795
C0002217,P000689,2026-01-12 02:30:40,phone_transcript,NHS prescription,right so The delivery status has not changed please,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,False,right so the delivery status has not changed please,0,0,0,0,0,0,0,0,0,0,51,9,False,False,delivery_delayed,0.3694578892236316,False,Human adviser,negative,0.6762170727191574
C0007107,P003445,2026-02-05 21:25:05,email,NHS prescription,"Hi support, Where can I find my Royal Mail tracking number? thanks",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,hi support where can i find my royal mail tracking number thanks,0,0,0,0,0,0,0,0,0,0,64,12,False,False,delivery_tracking,0.907501723383314,True,Chatbot or FAQ self-service,neutral,0.6126523536989916
C0002136,P005940,2026-01-11 16:27:49,live_chat,NHS prescription,"hi - I received a dispatch message for the wrong order Also, The app did not remind me to request my tablets",wrong_notification,Reminders and notifications,Notifications,Incorrect or confusing message,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hi - i received a dispatch message for the wrong order also the app did not remind me to request my tablets,0,0,0,0,0,0,0,0,0,0,107,22,False,False,wrong_notification,0.5652021684100215,True,Human adviser,neutral,0.3884032187969167
C0023742,P003784,2026-04-30 07:42:21,live_chat,NHS prescription,pls help: My order has been packing for two days and is not dispatched.,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,priority,Proactive message,False,True,True,standard_known_intent,True,please help my order has been packing for two days and is not dispatched,0,0,0,0,0,0,0,0,0,0,72,14,False,False,not_dispatched,0.9388739152002992,True,Proactive message,negative,0.9852043737935584
C0004973,P003238,2026-01-25 17:51:43,live_chat,NHS prescription,hi - Can you tell me what is happening with my parcel? asap,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hi - can you tell me what is happening with my parcel as soon as possible,0,0,0,0,0,0,0,0,0,0,73,16,False,False,delivery_tracking,0.3048193596625976,False,Human adviser,negative,0.533573196309271
C0029576,P001397,2026-05-29 21:18:34,email,NHS prescription,"Hello, The medicine parcel is delayed after dispatch please order no P2U-220036",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,hello the medicine parcel is delayed after dispatch please [order_ref],1,0,0,0,0,0,1,0,0,0,70,10,False,False,delivery_delayed,0.8965163473355026,True,Proactive message,negative,0.9747970072648316
C0022398,P000613,2026-04-23 10:18:46,phone_transcript,NHS prescription,"pls can you help, One item is out of stock, when will it be available?!!!",medicine_unavailable,Clinical and dispensing,Dispensing,Stock availability issue,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please can you help one item is out of stock when will it be available,0,0,0,0,0,0,0,0,0,0,70,15,False,False,medicine_unavailable,0.9454487330378376,True,Human adviser,negative,0.9800778040836964
C0011739,P007103,2026-02-28 14:26:41,email,NHS prescription,Please help. I cannot log into my acct thanks order no P2U-385042,login_issue,Account management,Account,Account access problem,negative,priority,FAQ self-service,False,True,False,standard_known_intent,True,please help i cannot log into my account thanks [order_ref],1,0,0,0,0,0,1,0,0,0,59,10,False,False,login_issue,0.8974207106598445,True,Chatbot or FAQ self-service,negative,0.978342471696754
